Date,Time,Time Zone,Category,Item,Qty,Price Point Name,SKU,Modifiers Applied,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Payment ID,Device Name,Notes,Details,Event Type,Location,Dining Option,Customer ID,Customer Name,Customer Reference ID,Unit,Count,Itemization Type,Fulfillment Note,Channel,Token,Card Brand,PAN Suffix
2025-06-16,10:23:24,Arizona,Build your own Energy,Build Your Own Energy Drink,1.0,Regular,,"Mango SF, Strawberry SF, Whole, SF Red",US$7.00,US$0.00,US$7.00,US$0.39,JsAp6ehHNamzL7SgZ9pWO184K49YY,xk8vuonUJKnei88eEseC3eVbVP8YY,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/JsAp6ehHNamzL7SgZ9pWO184K49YY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,RNAHTWYHRNSJP36DUOPWS2LL,Visa,5890
2025-06-16,10:23:24,Arizona,Specialty Energy Drinks,Peachy Keen,1.0,Regular,,,US$7.00,US$0.00,US$7.00,US$0.39,JsAp6ehHNamzL7SgZ9pWO184K49YY,xk8vuonUJKnei88eEseC3eVbVP8YY,Square Terminal 4334,Strawb instead of peach,https://app.squareup.com/dashboard/sales/transactions/JsAp6ehHNamzL7SgZ9pWO184K49YY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,TBIDD3UIISMAGT4IXJUJ3BDG,Visa,5890
2025-06-16,10:05:18,Arizona,Non-coffee,Matcha Latte,1.0,Regular,,"Iced 24 oz, Oat milk, Vanilla CF",US$8.00,US$0.00,US$8.00,US$0.45,tuuM263r008YjHfKkwtCjs93ThYZY,zByxVy588ml9EhJ3z7VaJt4jc5BZY,Square Terminal 4334,Comes sweetened with vanilla unless specified,https://app.squareup.com/dashboard/sales/transactions/tuuM263r008YjHfKkwtCjs93ThYZY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,QDPHO3A4RSZT5VAWBHDUE2IP,Visa,5831
2025-06-16,09:56:07,Arizona,Espresso Basics,Latte,1.0,,,"Iced 24 oz, Vanilla, Whole",US$6.50,-US$6.50,US$0.00,US$0.00,Rqn2qy83GwimJjoB16ODncAfunAZY,5CfcHGYkHunJIkbBQYq7ckw5DtBZY,Square Terminal 4334,Trade its free,https://app.squareup.com/dashboard/sales/transactions/Rqn2qy83GwimJjoB16ODncAfunAZY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,BBYPN4GBWJKTYO3JCNVABUAC,,
2025-06-16,09:29:04,Arizona,Espresso Basics,Latte,1.0,,,"Iced 24 oz, Hazelnut, Whole",US$6.50,US$0.00,US$6.50,US$0.36,L7Hrlno7FkqIKyP0b46IlPlRVmFZY,98VD276NnDZyLyH38JMRdkQfuNKZY,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/L7Hrlno7FkqIKyP0b46IlPlRVmFZY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,1J2YZ5GNDZ4AKXYAJAZTJ4HK50,,,ea,1,Physical Good,,Toasted Bean Coffee,BBYPN4GBWJKTYO3JCNVABUAC,Visa,7348
2025-06-16,09:29:04,Arizona,Espresso Basics,Latte,1.0,,,"Iced 24 oz, Hazelnut, 1x shot, Whole, 1/2 sweet",US$7.50,US$0.00,US$7.50,US$0.42,L7Hrlno7FkqIKyP0b46IlPlRVmFZY,98VD276NnDZyLyH38JMRdkQfuNKZY,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/L7Hrlno7FkqIKyP0b46IlPlRVmFZY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,1J2YZ5GNDZ4AKXYAJAZTJ4HK50,,,ea,1,Physical Good,,Toasted Bean Coffee,BBYPN4GBWJKTYO3JCNVABUAC,Visa,7348
2025-06-16,09:12:01,Arizona,Specialty Espresso,The Triple C,1.0,Regular,,"Iced 24 oz, White chocolate, Whole",US$8.00,-US$8.00,US$0.00,US$0.00,NAlxrgZo8swcbkg2oRJ035tKJAGZY,TxsEU6W2TOAVpOBscLhHCNBOYGBZY,Square Terminal 4334,Trade its free,https://app.squareup.com/dashboard/sales/transactions/NAlxrgZo8swcbkg2oRJ035tKJAGZY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,2AQGXW6H3FPWOTN5ZTAE2PGQ,,
2025-06-16,09:11:30,Arizona,Specialty Espresso,The Triple C,1.0,Regular,,"Iced 24 oz, White chocolate, Whole",US$8.00,-US$8.00,US$0.00,US$0.00,vt5CuG4MtPiXQ1JEXSryh0eHUILZY,hqJmUexihOyJ9rno7f4IsiNpDLbZY,Square Terminal 4334,Trade its free,https://app.squareup.com/dashboard/sales/transactions/vt5CuG4MtPiXQ1JEXSryh0eHUILZY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,2AQGXW6H3FPWOTN5ZTAE2PGQ,,
2025-06-16,08:46:31,Arizona,Specialty Espresso,The Triple C,1.0,Regular,,"Iced 24 oz, Oat milk",US$8.00,US$0.00,US$8.00,US$0.45,rHRTgAgfuiNrv9CCwJwirASd1NSZY,xqxAg58QosMvdF6mo9udq3bjbzVZY,Square Terminal 4334,"Chocolate, Coconut, Caramel + topped with Coconut Cold foam & Caramel Drizzle",https://app.squareup.com/dashboard/sales/transactions/rHRTgAgfuiNrv9CCwJwirASd1NSZY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,P06MMMBCK6MKXV5JXRRWVCBRXW,,,ea,1,Physical Good,,Toasted Bean Coffee,2AQGXW6H3FPWOTN5ZTAE2PGQ,Visa,9316
2025-06-16,08:46:31,Arizona,Specialty Espresso,Cinnamoney,1.0,Regular,,"Iced 24 oz, Oat milk",US$7.50,US$0.00,US$7.50,US$0.42,rHRTgAgfuiNrv9CCwJwirASd1NSZY,xqxAg58QosMvdF6mo9udq3bjbzVZY,Square Terminal 4334,Brown sugar cinnamon & honey,https://app.squareup.com/dashboard/sales/transactions/rHRTgAgfuiNrv9CCwJwirASd1NSZY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,P06MMMBCK6MKXV5JXRRWVCBRXW,,,ea,1,Physical Good,,Toasted Bean Coffee,Q4WJJLJZ4PCER4N42ZR54X2P,Visa,9316
2025-06-16,08:46:31,Arizona,Specialty Espresso,Grandma's Strawberry Pancakes,1.0,Regular,,"Iced 24 oz, Oat milk",US$8.00,US$0.00,US$8.00,US$0.45,rHRTgAgfuiNrv9CCwJwirASd1NSZY,xqxAg58QosMvdF6mo9udq3bjbzVZY,Square Terminal 4334,"Maple Pancake, White Chocolate, Strawberry + topped with Strawberry Maple Cold Foam",https://app.squareup.com/dashboard/sales/transactions/rHRTgAgfuiNrv9CCwJwirASd1NSZY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,P06MMMBCK6MKXV5JXRRWVCBRXW,,,ea,1,Physical Good,,Toasted Bean Coffee,FTJZC4O7MEVIXGKNYZIXVNIX,Visa,9316
2025-06-16,08:45:08,Arizona,Specialty Espresso,The Triple C,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,-US$7.50,US$0.00,US$0.00,z5WyYAFfMBk0g2Zy9v09Zb2QLqMZY,RKtgBSShLnlKzgO8bFrReAoJM9dZY,Square Terminal 4334,Trade its free,https://app.squareup.com/dashboard/sales/transactions/z5WyYAFfMBk0g2Zy9v09Zb2QLqMZY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,2AQGXW6H3FPWOTN5ZTAE2PGQ,,
2025-06-16,08:27:49,Arizona,June specials,Banana puddin,1.0,Regular,,"Iced 24 oz, Whole",US$8.00,-US$0.30,US$7.70,US$0.43,sofWM7w4g7UyPJ3nHBIrbaveV,1g9HpGGGpZQeFWQeUS62E7lnuaB,Square Terminal 4334,"Latte with banana, white choco, brown sugar cinnamon, and sea salt with banana cold foam and graham cracker",https://app.squareup.com/dashboard/sales/transactions/sofWM7w4g7UyPJ3nHBIrbaveV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,XHHDSCWYN73V7JCYMJYCNCYJ,Visa,2488
2025-06-16,08:27:49,Arizona,Non-coffee,Lemonade.,1.0,Regular,,"Strawberry, 1/2 sweet",US$5.50,-US$0.20,US$5.30,US$0.30,sofWM7w4g7UyPJ3nHBIrbaveV,1g9HpGGGpZQeFWQeUS62E7lnuaB,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/sofWM7w4g7UyPJ3nHBIrbaveV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,QK3BE4FFA5X7G3GN3R54CP6L,Visa,2488
2025-06-16,08:26:22,Arizona,Espresso Basics,Shaken espresso,1.0,Regular,,"1x shot, Whole",US$7.50,US$0.00,US$7.50,US$0.42,qNU55n2kx0PA8JNWjJfLgxzeV,luoB4XMhe8JLDGzZ1LPbM797vaB,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/qNU55n2kx0PA8JNWjJfLgxzeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,ZOSBNCPYOLAYTMO46ISFFKCN,American Express,1007
2025-06-16,08:24:20,Arizona,June specials,Sour cactus punch,1.0,Regular,,,US$6.00,US$0.00,US$6.00,US$0.34,GLo58wXQgqoAst4Foy2w3UveV,vX08NKfi9iDF9k47rHIYY64RvaB,Square Terminal 4334,Lemonade with sour candy syrup and a sour candy on top,https://app.squareup.com/dashboard/sales/transactions/GLo58wXQgqoAst4Foy2w3UveV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,RBK44BG3QX2KUDLIZHXBW3AH,Visa,289
2025-06-16,08:23:45,Arizona,Specialty Espresso,Grandma's Strawberry Pancakes,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,wahDeUvu3PoMiYtbGQeUoKteV,5wwzcuK9GvnVYikgyVUeTX88taB,Square Terminal 4334,"Maple Pancake, White Chocolate, Strawberry + topped with Strawberry Maple Cold Foam",https://app.squareup.com/dashboard/sales/transactions/wahDeUvu3PoMiYtbGQeUoKteV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,FTJZC4O7MEVIXGKNYZIXVNIX,Visa,3591
2025-06-16,08:09:45,Arizona,June specials,Banana puddin,1.0,Regular,,"Iced 24 oz, Whole",US$8.00,US$0.00,US$8.00,US$0.45,qRexzp7uqqjIUU9Qa2gy29geV,N6qc6a7QnhxpF7XDSEdXLsRQuaB,Square Terminal 4334,"Latte with banana, white choco, brown sugar cinnamon, and sea salt with banana cold foam and graham cracker",https://app.squareup.com/dashboard/sales/transactions/qRexzp7uqqjIUU9Qa2gy29geV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,00SWP9P4QDY0MFMFEZ0ZH1H9KC,,,ea,1,Physical Good,,Toasted Bean Coffee,XHHDSCWYN73V7JCYMJYCNCYJ,Visa,9833
2025-06-16,08:07:30,Arizona,Espresso Basics,Mocha,1.0,Regular,,"Hot 16 oz, Whole",US$6.50,US$0.00,US$6.50,US$0.36,UkF9pUk8SjrPIFFxQnqZ6AieV,Fc3F0284dq43VV2LBzxkyhZ6vaB,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/UkF9pUk8SjrPIFFxQnqZ6AieV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,SBZ7CS11NPG1CVZKRQ5FWWZN5W,,,ea,1,Physical Good,,Toasted Bean Coffee,RT5A3DSK5CLEEN2MCW5HJOZ2,Visa,1046
2025-06-15,20:20:05,Arizona,Espresso Basics,Americano,1.0,Regular,,"Whole, Iced 24 oz",US$5.00,US$0.00,US$5.00,US$0.28,903nF2sGu4214sF15Hw7TqsjBLHZY,Pb8HFnzPJzyhL5vrUMCwxr6k3eHZY,,,https://app.squareup.com/dashboard/sales/transactions/903nF2sGu4214sF15Hw7TqsjBLHZY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,,N6E35E6PMD4H1917QHJWFKG564,Kyra Hedrick,,ea,1,Prepared Food and Beverage,,Payment Links,ZVIJ6RCCAAWVDHOYXXN3NLXZ,Visa,2958
2025-06-15,20:06:31,Arizona,Non-coffee,Arnold Palmer,1.0,Regular,,,US$5.00,US$0.00,US$5.00,US$0.28,9ao0QMsgkL4TeDYpQf1ZhIEtKaYZY,Pnu7WkHwuMcAz1HzdvfaJKWqCIHZY,,,https://app.squareup.com/dashboard/sales/transactions/9ao0QMsgkL4TeDYpQf1ZhIEtKaYZY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,,N6E35E6PMD4H1917QHJWFKG564,Kyra Hedrick,,ea,1,Prepared Food and Beverage,,Payment Links,UQXOGDWIHVRKEB2OTR5W7FBD,Visa,2958
2025-06-14,13:08:41,Arizona,Specialty Espresso,Cinnamoney,1.0,Regular,,"Iced 24 oz, 1x shot, Whole",US$8.00,US$0.00,US$8.00,US$0.45,qzf9jw91e99Vg2lvB5US0ZweV,xU6c9varcPM9vsmKvBNygCCfuaB,Square Terminal 4334,Brown sugar cinnamon & honey,https://app.squareup.com/dashboard/sales/transactions/qzf9jw91e99Vg2lvB5US0ZweV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,Q4WJJLJZ4PCER4N42ZR54X2P,Visa,1472
2025-06-14,13:00:46,Arizona,Specialty Espresso,The Toasted Bean,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,cG6OswfFaXhlukNowTyficweV,BOJPHcWV1Gyc1FgrevhnuTEzvaB,Square Terminal 4334,"White Chocolate, Dark Chocolate, Toffee Nut + Marshmallow around the cup + topped with Toasted Marshmallow & Graham Cracker Crumbs",https://app.squareup.com/dashboard/sales/transactions/cG6OswfFaXhlukNowTyficweV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,86MSZD044ASNP5R33WVCJHM6Y4,,,ea,1,Physical Good,,Toasted Bean Coffee,GLNYOLZQVEONR7YYMHXKG2VP,Visa,1577
2025-06-14,12:41:16,Arizona,Specialty Energy Drinks,East Valley,1.0,Regular,,,US$7.00,US$0.00,US$7.00,US$0.39,wCVXeRseoI7vtYFmPJTBUbweV,bn7rcxnPJrhKmug4NqFOLmCnvaB,Square Terminal 4334,SF Red base with cherry & lime,https://app.squareup.com/dashboard/sales/transactions/wCVXeRseoI7vtYFmPJTBUbweV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,74FQGVDU4XBI7SEMKIQSEP2P,Visa,218
2025-06-14,12:41:16,Arizona,June specials,Sour cactus punch,1.0,Regular,,,US$6.00,US$0.00,US$6.00,US$0.34,wCVXeRseoI7vtYFmPJTBUbweV,bn7rcxnPJrhKmug4NqFOLmCnvaB,Square Terminal 4334,Lemonade with sour candy syrup and a sour candy on top,https://app.squareup.com/dashboard/sales/transactions/wCVXeRseoI7vtYFmPJTBUbweV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,RBK44BG3QX2KUDLIZHXBW3AH,Visa,218
2025-06-14,12:32:06,Arizona,June specials,Sour cactus punch,1.0,Regular,,,US$6.00,US$0.00,US$6.00,US$0.34,F2ECPYapJJhJJ4ZGEfr0Fshy96WZY,fpHD74dCz3JZY7aaqB9mflA3uS9YY,Square Terminal 4334,Lemonade with sour candy syrup and a sour candy on top,https://app.squareup.com/dashboard/sales/transactions/F2ECPYapJJhJJ4ZGEfr0Fshy96WZY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,RBK44BG3QX2KUDLIZHXBW3AH,,
2025-06-14,12:31:25,Arizona,Espresso Basics,Americano,1.0,Regular,,"Hot 16 oz, Whole",US$5.00,US$0.00,US$5.00,US$0.28,EQDTDE2jXAs9LGrwqNrBNK7eV,bnNyXfPfNIRWCfQCEHl9XLpZuaB,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/EQDTDE2jXAs9LGrwqNrBNK7eV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,ZVIJ6RCCAAWVDHOYXXN3NLXZ,Visa,8029
2025-06-14,12:31:25,Arizona,None,Custom Amount,1.0,,,,US$7.00,US$0.00,US$7.00,US$0.39,EQDTDE2jXAs9LGrwqNrBNK7eV,bnNyXfPfNIRWCfQCEHl9XLpZuaB,Square Terminal 4334,Coffee beans ,https://app.squareup.com/dashboard/sales/transactions/EQDTDE2jXAs9LGrwqNrBNK7eV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,,,Toasted Bean Coffee,,Visa,8029
2025-06-14,12:27:07,Arizona,June specials,Sour cactus punch,1.0,Regular,,,US$6.00,US$0.00,US$6.00,US$0.34,5cWuOeizYMnYCrhrsrAujIyc6eTZY,Ph1GBUVZmpo8XBrXnjBYFwg16aFZY,Square Terminal 4334,Lemonade with sour candy syrup and a sour candy on top,https://app.squareup.com/dashboard/sales/transactions/5cWuOeizYMnYCrhrsrAujIyc6eTZY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,RBK44BG3QX2KUDLIZHXBW3AH,,
2025-06-14,12:27:07,Arizona,Espresso Basics,Americano,1.0,Regular,,"Hot 16 oz, Whole",US$5.00,US$0.00,US$5.00,US$0.28,5cWuOeizYMnYCrhrsrAujIyc6eTZY,Ph1GBUVZmpo8XBrXnjBYFwg16aFZY,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/5cWuOeizYMnYCrhrsrAujIyc6eTZY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,ZVIJ6RCCAAWVDHOYXXN3NLXZ,,
2025-06-14,12:18:00,Arizona,Specialty Espresso,Go Bananas Girl,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,mPKDZJPcjMjsHGYNnmvmj9jeV,7jbciN9u4BxK8XuAEJSBPWLOvaB,Square Terminal 4334,"Chocolate, Banana, Hazelnut + topped with whip cream & choco drizzle",https://app.squareup.com/dashboard/sales/transactions/mPKDZJPcjMjsHGYNnmvmj9jeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,KTRNOWCOKJPRKPT44TCF5C2D,MasterCard,3406
2025-06-14,12:15:09,Arizona,Specialty Espresso,The Triple C,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,M8lgm6NlxhSXcX0l40CoFIjeV,VCKJR4Sm7G3LZ4t1loI4VB6svaB,Square Terminal 4334,"Chocolate, Coconut, Caramel + topped with Coconut Cold foam & Caramel Drizzle",https://app.squareup.com/dashboard/sales/transactions/M8lgm6NlxhSXcX0l40CoFIjeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,2AQGXW6H3FPWOTN5ZTAE2PGQ,Visa,5916
2025-06-14,12:15:09,Arizona,Non-coffee,Matcha Latte,1.0,Regular,,"Iced 24 oz, Oat milk, (Any other flavor type it in the notes)",US$8.00,US$0.00,US$8.00,US$0.45,M8lgm6NlxhSXcX0l40CoFIjeV,VCKJR4Sm7G3LZ4t1loI4VB6svaB,Square Terminal 4334,Strawb oat milk cf,https://app.squareup.com/dashboard/sales/transactions/M8lgm6NlxhSXcX0l40CoFIjeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,QDPHO3A4RSZT5VAWBHDUE2IP,Visa,5916
2025-06-14,12:15:09,Arizona,June specials,Sour cactus punch,1.0,Regular,,,US$6.00,US$0.00,US$6.00,US$0.33,M8lgm6NlxhSXcX0l40CoFIjeV,VCKJR4Sm7G3LZ4t1loI4VB6svaB,Square Terminal 4334,Lemonade with sour candy syrup and a sour candy on top,https://app.squareup.com/dashboard/sales/transactions/M8lgm6NlxhSXcX0l40CoFIjeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,RBK44BG3QX2KUDLIZHXBW3AH,Visa,5916
2025-06-14,12:07:55,Arizona,Specialty Energy Drinks,Peachy Keen,1.0,Regular,,,US$7.00,US$0.00,US$7.00,US$0.39,oKPv72nCxpmgmLtzM9j3JsyeV,3T0okXTfxrLTQO3aHJ5CCm0IvaB,Square Terminal 4334,"Pink Base+ Peach, Passionfruit & Mango + Edible Glitter",https://app.squareup.com/dashboard/sales/transactions/oKPv72nCxpmgmLtzM9j3JsyeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,TBIDD3UIISMAGT4IXJUJ3BDG,MasterCard,7547
2025-06-14,12:07:55,Arizona,Specialty Energy Drinks,Smitten,1.0,Regular,,,US$7.00,US$0.00,US$7.00,US$0.39,oKPv72nCxpmgmLtzM9j3JsyeV,3T0okXTfxrLTQO3aHJ5CCm0IvaB,Square Terminal 4334,Blue Base + Blueberry & Strawberry,https://app.squareup.com/dashboard/sales/transactions/oKPv72nCxpmgmLtzM9j3JsyeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,6KYTNTPOD2RGASM5NVI4ERZY,MasterCard,7547
2025-06-14,11:31:22,Arizona,Espresso Basics,Americano,1.0,Regular,,"Hot 16 oz, Hazelnut, Heavy cream",US$6.00,-US$0.46,US$5.54,US$0.31,A6RTJg3YcUdJHLiWWYGjDRjeV,NQnrlQ0XDl0rFAwYEosPhDB2uaB,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/A6RTJg3YcUdJHLiWWYGjDRjeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,ZVIJ6RCCAAWVDHOYXXN3NLXZ,Visa,5191
2025-06-14,11:31:22,Arizona,Specialty Espresso,Cinnamoney,1.0,Regular,,"Iced 24 oz, Whole",US$7.00,-US$0.54,US$6.46,US$0.36,A6RTJg3YcUdJHLiWWYGjDRjeV,NQnrlQ0XDl0rFAwYEosPhDB2uaB,Square Terminal 4334,Brown sugar cinnamon & honey,https://app.squareup.com/dashboard/sales/transactions/A6RTJg3YcUdJHLiWWYGjDRjeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,Q4WJJLJZ4PCER4N42ZR54X2P,Visa,5191
2025-06-14,11:21:02,Arizona,June specials,Banana puddin,1.0,Regular,,"Iced 24 oz, Whole",US$8.00,US$0.00,US$8.00,US$0.45,wcwk7SssrgWu6YkRRewe3VjeV,THXm9KMHGEpFEXFpzbbln8ZeuaB,Square Terminal 4334,"Latte with banana, white choco, brown sugar cinnamon, and sea salt with banana cold foam and graham cracker",https://app.squareup.com/dashboard/sales/transactions/wcwk7SssrgWu6YkRRewe3VjeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,42S5VXEFJ3FPZ8HWXW26AGMX3M,Rebecca Cole,,ea,1,Physical Good,,Toasted Bean Coffee,XHHDSCWYN73V7JCYMJYCNCYJ,Visa,768
2025-06-14,11:21:02,Arizona,June specials,Banana puddin,1.0,Regular,,"Iced 24 oz, Almond millk",US$8.50,US$0.00,US$8.50,US$0.47,wcwk7SssrgWu6YkRRewe3VjeV,THXm9KMHGEpFEXFpzbbln8ZeuaB,Square Terminal 4334,"Latte with banana, white choco, brown sugar cinnamon, and sea salt with banana cold foam and graham cracker",https://app.squareup.com/dashboard/sales/transactions/wcwk7SssrgWu6YkRRewe3VjeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,42S5VXEFJ3FPZ8HWXW26AGMX3M,Rebecca Cole,,ea,1,Physical Good,,Toasted Bean Coffee,XHHDSCWYN73V7JCYMJYCNCYJ,Visa,768
2025-06-14,11:21:02,Arizona,Flights,The Good Beans Flight,1.0,Regular,,"Whole, #Basic - Caramel, Vanilla, Topped with Vanilla Cold Foam & Sea Salt Caramel Drizzle, The Toasted Bean - White Chocolate, Dark Chocolate, Toffee Nut, Marshmallow Around the Cup, Topped with Toasted Marshmallow & Graham Cracker, The Triple C - Chocolate, Coconut, Caramel, Topped with Coconut Cold Foam & Caramel Drizzle, #Basic - Caramel, Vanilla, Topped with Vanilla Cold Foam & Sea Salt Caramel Drizzle",US$15.00,US$0.00,US$15.00,US$0.84,wcwk7SssrgWu6YkRRewe3VjeV,THXm9KMHGEpFEXFpzbbln8ZeuaB,Square Terminal 4334,Choose any 4 of the specialty espressos to be made into 8 oz mini drinks. For ease of service only the milk can be modified.,https://app.squareup.com/dashboard/sales/transactions/wcwk7SssrgWu6YkRRewe3VjeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,42S5VXEFJ3FPZ8HWXW26AGMX3M,Rebecca Cole,,ea,1,Physical Good,,Toasted Bean Coffee,FVJH3HTKWA3ODESINOBOWJTR,Visa,768
2025-06-14,11:17:41,Arizona,Non-coffee,Matcha Latte,1.0,Regular,,"Iced 24 oz, Whole, Vanilla CF",US$7.50,US$0.00,US$7.50,US$0.42,O78a143T5HCauzzafFvQYVoeV,HBtJjlb62AuTS8k7FOENohA4vaB,Square Terminal 4334,Comes sweetened with vanilla unless specified,https://app.squareup.com/dashboard/sales/transactions/O78a143T5HCauzzafFvQYVoeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,QDPHO3A4RSZT5VAWBHDUE2IP,Visa,3462
2025-06-14,11:00:21,Arizona,Specialty Espresso,#BASIC,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,h6bI5rSIkePpFh1okKJRNma5uhWZY,lo9HBbtZ0NfAm4i36IpJxSGILiQZY,Square Terminal 4334,"Caramel, Vanilla + topped with Vanilla Cold Foam & Sea Salt Caramel Drizzle",https://app.squareup.com/dashboard/sales/transactions/h6bI5rSIkePpFh1okKJRNma5uhWZY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,ACO2COLLPSGAV6ZTWOUEJCQR,,
